Name,Type,Size,Armor,Hit Points,Move Burrow,Move Climb,Move Fly,Move Swim,Move Walk,Stat Str,Stat Dex,Stat Con,Stat Int,Stat Wis,Stat Cha,Save Str,Save Dex,Save Con,Save Int,Save Wis,Save Cha,Blind Sight,Dark Vision,Tremorsense,True Sight,Immune Acid,Immune Bludgeoning,Immune Cold,Immune Fire,Immune Force,Immune Lightning,Immune Necrotic,Immune Piercing,Immune Poison,Immune Psychic,Immune Radiant,Immune Slashing,Immune Thunder,Resist Acid,Resist Bludgeoning,Resist Cold,Resist Fire,Resist Force,Resist Lightning,Resist Necrotic,Resist Piercing,Resist Poison,Resist Psychic,Resist Radiant,Resist Slashing,Resist Thunder,Cause Blinded,Cause Charmed,Cause Deafened,Cause Frightened,Cause Grappled,Cause Incapacitated,Cause Invisible,Cause Paralyzed,Cause Petrified,Cause Poisoned,Cause Prone,Cause Restrained,Cause Stunned,Cause Unconscious,Multiattack,Spellcasting,Damage Tags,Spellcasting Tags,Trait Tags,Elo Rank
Bristled Moorbounder,beast,3,15,52,0,0,0,0,70,18,14,14,2,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,,1835
Core Spawn Crawler,aberration,1,12,21,0,0,0,0,30,7,14,10,9,12,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,Pack Tactics,346
Core Spawn Emissary,aberration,2,15,102,0,0,60,0,40,17,15,18,8,13,8,0,5,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"I,S",,Magic Resistance,2818
Core Spawn Seer,aberration,2,17,153,0,0,0,0,30,14,12,18,22,19,16,0,6,0,11,9,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"B,R,Y",,Magic Resistance,3544
Core Spawn Worm,aberration,5,18,279,40,0,0,0,60,26,5,20,6,8,4,0,0,10,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"F,P",,Illumination,4044
Frost Giant Zombie,undead,4,15,138,0,0,0,0,40,23,6,21,3,6,5,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"B,C,S",,Undead Fortitude,3483
Frost Worm,monstrosity,5,18,264,30,0,0,0,40,28,8,22,1,5,5,0,0,12,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"A,C,P",,Death Burst,4512
Gearkeeper Construct,construct,3,18,161,0,0,0,0,60,20,16,18,3,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"P,S",,Immutable Form,3179
Gloomstalker,monstrosity,3,15,90,0,0,80,0,40,22,16,14,5,17,14,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"N,P,S",,Sunlight Sensitivity,2720
Guardian Wolf,monstrosity,4,14,66,0,0,0,0,60,22,14,16,5,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,P,,"Keen Senses,Pack Tactics",1894
Horizonback Tortoise,monstrosity,5,22,227,0,0,0,0,20,28,3,25,4,10,5,12,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,B,,Amphibious,2958
Husk Zombie,undead,2,10,37,0,0,0,0,35,16,10,16,3,6,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I,S",,Undead Fortitude,907
Kobold Underling,humanoid,1,13,7,0,0,0,0,30,7,16,9,8,9,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B,P",,"Pack Tactics,Sunlight Sensitivity",-303
Merrow Shallowpriest,monstrosity,3,15,75,0,0,0,40,10,18,14,15,11,16,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"L,P",CD,Amphibious,1954
Moorbounder,beast,3,13,30,0,0,0,0,70,18,14,14,2,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,,,891
Nergaliid,fiend,3,12,42,0,0,0,0,30,18,12,20,12,10,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"B,P,Y",,,1465
Sahuagin Warlock of Uk'otoa,humanoid,2,14,22,0,0,0,40,30,14,10,11,8,8,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,"L,O,P,S","CL,I",,494
Sea Fury,fey,2,14,105,0,0,0,50,30,19,15,16,12,12,18,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,S,I,"Amphibious,Legendary Resistances,Magic Resistance",2483
Shadowghast,undead,2,15,49,0,0,0,0,35,14,20,12,12,11,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"N,S",,,1996
Sken Zabriss,humanoid,2,16,45,0,0,0,0,30,16,11,15,13,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,,,715
Swavain Basilisk,monstrosity,4,16,85,0,0,0,40,15,15,16,15,2,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,"B,I,P",,Amphibious,1898
Udaak,fiend,5,18,165,0,0,0,0,50,26,14,22,3,11,10,13,0,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,"A,B,P",,"Charge,Siege Monster",3777
Vox Seeker,construct,0,14,7,0,20,0,0,20,2,10,12,1,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L,P",,Spider Climb,-504
Yinra Emberwind,humanoid,2,15,16,0,0,0,0,30,11,16,12,14,13,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,"Fey Ancestry,Keen Senses",360
Aarakocra,humanoid,2,12,13,0,0,50,0,20,10,14,10,11,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P,S",,,-385
Aboleth,aberration,3,17,135,0,0,0,40,10,21,9,15,18,15,18,0,0,6,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A,B,Y",,Amphibious,2902
Abominable Yeti,monstrosity,4,15,137,0,40,0,0,40,24,10,22,9,13,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"C,S",,Keen Senses,3006
Acolyte,humanoid,2,10,9,0,0,0,0,30,10,10,10,10,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,B,CC,,-810
Adult Blue Dracolich,undead,4,19,225,30,0,80,0,40,25,10,23,16,15,19,0,6,12,0,8,10,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,"B,L,P,S",,"Legendary Resistances,Magic Resistance",4219
Air Elemental,elemental,3,15,90,0,0,90,0,0,14,20,14,6,10,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,B,,,2046
Allosaurus,beast,3,13,51,0,0,0,0,60,19,13,17,2,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"P,S",,Pounce,1182
Androsphinx,monstrosity,3,17,199,0,0,60,0,40,22,10,20,16,18,23,0,6,11,9,10,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,"S,T",CC,Magic Weapons,3444
Animated Armor,construct,2,18,33,0,0,0,0,25,14,11,13,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,B,,"Antimagic Susceptibility,False Appearance",993
Ankheg,monstrosity,3,14,39,10,0,0,0,30,17,11,13,1,13,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"A,S",,,880
Ankylosaurus,beast,4,15,68,0,0,0,0,30,19,11,15,2,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,,,1508
Ape,beast,2,12,19,0,30,0,0,30,16,14,14,6,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,B,,,417
Arcanaloth,fiend,2,17,104,0,0,30,0,30,17,12,14,20,16,17,0,5,0,9,7,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,"I,S","CW,I","Magic Resistance,Magic Weapons",2714
Archmage,humanoid,2,15,99,0,0,0,0,30,10,14,12,20,15,16,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,CW,Magic Resistance,2789
Assassin,humanoid,2,15,78,0,0,0,0,30,11,16,14,13,11,10,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"I,P",,Sneak Attack,2304
Awakened Shrub,plant,1,9,10,0,0,0,0,20,3,8,11,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,,False Appearance,-553
Awakened Tree,plant,4,13,59,0,0,0,0,20,19,6,15,10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,,False Appearance,1768
Axe Beak,beast,3,11,19,0,0,0,0,50,14,12,12,2,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,,,8
Azer,elemental,2,17,39,0,0,0,0,30,17,12,15,12,13,10,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B,F",,Illumination,818
Baboon,beast,1,12,3,0,30,0,0,30,8,14,11,4,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,Pack Tactics,-1145
Badger,beast,0,10,3,5,0,0,0,20,4,11,12,2,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,Keen Senses,-1395
Balor,fiend,4,19,262,0,0,80,0,40,26,15,22,20,16,22,14,0,12,0,9,12,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"F,L,S",,"Death Burst,Magic Resistance,Magic Weapons",4211
Bandit,humanoid,2,12,11,0,0,0,0,30,11,12,12,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P,S",,,-587
Bandit Captain,humanoid,2,15,65,0,0,0,0,30,15,16,14,14,11,14,4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,,1311
Banshee,undead,2,12,58,0,0,40,0,0,1,14,10,12,11,17,0,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"N,O,Y",,Incorporeal Movement,1638
Barbed Devil,fiend,2,15,110,0,0,0,0,30,16,17,18,12,14,14,6,0,7,0,5,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"F,P",,"Devil's Sight,Magic Resistance",2366
Barlgura,fiend,3,15,68,0,40,0,0,40,18,15,16,7,14,9,0,5,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"B,P",I,Reckless,2342
Basilisk,monstrosity,2,15,52,0,0,0,0,20,16,8,15,2,8,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"I,P",,,1416
Bat,beast,0,12,1,0,0,30,0,5,2,15,8,2,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,Keen Senses,-1502
Bearded Devil,fiend,2,13,52,0,0,0,0,30,16,15,15,9,11,11,5,0,4,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"P,S",,"Devil's Sight,Magic Resistance",1601
Behir,monstrosity,4,17,168,0,40,0,0,50,23,16,18,7,14,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"A,B,L,P,S",,,3526
Beholder,aberration,3,18,180,0,0,20,0,0,10,14,18,17,15,17,0,0,0,8,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,"N,O,P",,,4565
Beholder Zombie,undead,3,15,93,0,0,20,0,0,10,8,16,3,8,5,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"N,O,P",,Undead Fortitude,2367
Berserker,humanoid,2,13,67,0,0,0,0,30,16,12,17,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,,Reckless,970
Black Bear,beast,2,11,19,0,30,0,0,40,15,10,14,2,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,Keen Senses,143
Black Dragon Wyrmling,dragon,2,17,33,0,0,60,30,30,15,14,13,10,11,13,0,4,3,0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A,P",,Amphibious,1168
Black Pudding,ooze,3,7,85,0,20,0,0,20,16,5,16,1,6,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A,B",,"Amorphous,Spider Climb",1775
Blink Dog,fey,2,13,22,0,0,0,0,40,12,17,12,10,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,Keen Senses,-235
Blood Hawk,beast,1,12,7,0,0,60,0,10,6,14,10,3,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,"Keen Senses,Pack Tactics",-606
Blue Dragon Wyrmling,dragon,2,17,52,15,0,60,0,30,17,10,15,12,11,15,0,2,4,0,2,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L,P",,,1572
Blue Slaad,aberration,3,15,123,0,0,0,0,30,20,15,18,7,7,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S,Y",,"Magic Resistance,Regeneration",2868
Boar,beast,2,11,11,0,0,0,0,40,13,11,12,2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,S,,Charge,-590
Bone Devil,fiend,3,19,142,0,0,40,0,40,18,16,18,13,14,16,0,0,0,5,6,7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,"I,P,S",,"Devil's Sight,Magic Resistance",3535
Bone Naga (Guardian),undead,3,15,58,0,0,0,0,30,15,16,12,15,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I,P",CC,,1343
Bone Naga (Spirit),undead,3,15,58,0,0,0,0,30,15,16,12,15,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I,P",CW,,2028
Brass Dragon Wyrmling,dragon,2,16,16,15,0,60,0,30,15,10,13,10,11,13,0,2,3,0,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"F,P",,,532
Bronze Dragon Wyrmling,dragon,2,17,32,0,0,60,30,30,17,10,15,12,11,15,0,2,4,0,2,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L,P",,Amphibious,1028
Brown Bear,beast,3,11,34,0,30,0,0,40,19,10,16,2,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,Keen Senses,892
Bugbear,humanoid,2,16,27,0,0,0,0,30,15,14,13,8,11,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,,Brute,669
Bugbear Chief,humanoid,2,17,65,0,0,0,0,30,17,14,14,11,12,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,P,,Brute,1718
Bulette,monstrosity,3,17,94,40,0,0,0,40,19,11,21,2,10,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"B,P,S",,,3129
Bullywug,humanoid,2,15,11,0,0,0,40,20,12,12,13,7,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,P",,Amphibious,-414
Cambion,fiend,2,19,82,0,0,60,0,30,18,18,16,14,12,16,7,0,6,5,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"F,P",I,,2401
Camel,beast,3,9,15,0,0,0,0,50,16,8,14,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,,,-823
Carrion Crawler,monstrosity,3,13,51,0,30,0,0,30,14,13,16,1,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"I,P",,"Keen Senses,Spider Climb",1498
Cat,beast,0,12,2,0,30,0,0,40,3,15,10,3,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,,Keen Senses,-1268
Cave Bear,beast,3,12,42,0,0,0,30,40,20,10,16,2,13,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"P,S",,Keen Senses,1695
Centaur,monstrosity,3,12,45,0,0,0,0,50,18,14,14,9,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"B,P",,Charge,1502
Chain Devil,fiend,2,16,85,0,0,0,0,30,18,15,18,11,12,14,0,0,7,0,4,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,"P,S",,"Devil's Sight,Magic Resistance",2171
Chasme,fiend,3,15,84,0,0,60,0,20,15,15,12,11,14,10,0,5,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"N,P",,"Magic Resistance,Spider Climb",2242
